iso_code,continent,location,date,population,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million
CZE,Europe,Czechia,8/23/2022,10493990,4346918,3688,2545.571,40878,10,13.286,414229.287,351.439,242.574,3895.372,0.953,1.266,0.96,68,6.48,972,92.624,65,6.194,1089,103.774
CZE,Europe,Czechia,8/24/2022,10493990,4350088,3170,2423.286,40880,2,12.571,414531.365,302.078,230.921,3895.563,0.191,1.198,0.96,66,6.289,918,87.479,58,5.527,1021,97.294
CZE,Europe,Czechia,8/25/2022,10493990,4352828,2740,2328.143,40889,9,11.714,414792.467,261.102,221.855,3896.421,0.858,1.116,0.97,62,5.908,883,84.143,56,5.336,1002,95.483
CZE,Europe,Czechia,8/26/2022,10493990,4355128,2300,2268.429,40896,7,10,415011.64,219.173,216.165,3897.088,0.667,0.953,0.99,58,5.527,867,82.619,48,4.574,953,90.814
CZE,Europe,Czechia,8/27/2022,10493990,4357772,2644,2214.857,40904,8,8.714,415263.594,251.954,211.06,3897.85,0.762,0.83,1,56,5.336,773,73.661,50,4.765,931,88.717
CZE,Europe,Czechia,8/28/2022,10493990,4358409,637,2210,40915,11,8.857,415324.295,60.701,210.597,3898.898,1.048,0.844,1,58,5.527,769,73.28,46,4.383,921,87.765
CZE,Europe,Czechia,8/29/2022,10493990,4358682,273,2207.429,40919,4,7.286,415350.31,26.015,210.352,3899.279,0.381,0.694,1.01,60,5.718,899,85.668,52,4.955,945,90.052
CZE,Europe,Czechia,8/30/2022,10493990,4362640,3958,2246,40929,10,7.286,415727.478,377.168,214.027,3900.232,0.953,0.694,1.02,51,4.86,858,81.761,53,5.051,944,89.956
CZE,Europe,Czechia,8/31/2022,10493990,4365935,3295,2263.857,40942,13,8.857,416041.468,313.989,215.729,3901.471,1.239,0.844,1.02,52,4.955,819,78.045,58,5.527,946,90.147
CZE,Europe,Czechia,9/1/2022,10493990,4368828,2893,2285.714,40947,5,8.286,416317.149,275.682,217.812,3901.948,0.476,0.79,1.04,48,4.574,768,73.185,60,5.718,935,89.099
CZE,Europe,Czechia,9/2/2022,10493990,4371135,2307,2286.714,40955,8,8.429,416536.989,219.84,217.907,3902.71,0.762,0.803,1.04,53,5.051,733,69.85,63,6.003,904,86.145
CZE,Europe,Czechia,9/3/2022,10493990,4373872,2737,2300,40958,3,7.714,416797.805,260.816,219.173,3902.996,0.286,0.735,1.05,52,4.955,637,60.701,68,6.48,877,83.572
CZE,Europe,Czechia,9/4/2022,10493990,4374429,557,2288.571,40960,2,6.429,416850.883,53.078,218.084,3903.186,0.191,0.613,1.07,50,4.765,661,62.988,67,6.385,880,83.858
CZE,Europe,Czechia,9/5/2022,10493990,4374678,249,2285.143,40965,5,6.571,416874.611,23.728,217.757,3903.663,0.476,0.626,1.08,57,5.432,778,74.138,66,6.289,868,82.714
CZE,Europe,Czechia,9/6/2022,10493990,4378828,4150,2312.571,40973,8,6.286,417270.076,395.464,220.371,3904.425,0.762,0.599,1.09,58,5.527,791,75.376,71,6.766,873,83.19
CZE,Europe,Czechia,9/7/2022,10493990,4382387,3559,2350.286,40985,12,6.143,417609.222,339.147,223.965,3905.569,1.144,0.585,1.1,61,5.813,759,72.327,73,6.956,872,83.095
CZE,Europe,Czechia,9/8/2022,10493990,4385789,3402,2423,40995,10,6.857,417933.408,324.186,230.894,3906.522,0.953,0.653,1.11,66,6.289,784,74.709,76,7.242,911,86.812
CZE,Europe,Czechia,9/9/2022,10493990,4388824,3035,2527,41004,9,7,418222.621,289.213,240.804,3907.379,0.858,0.667,1.12,62,5.908,768,73.185,77,7.338,938,89.384
CZE,Europe,Czechia,9/10/2022,10493990,4392343,3519,2638.714,41011,7,7.571,418557.956,335.335,251.45,3908.046,0.667,0.722,1.13,57,5.432,693,66.038,70,6.67,966,92.053
CZE,Europe,Czechia,9/11/2022,10493990,4393035,692,2658,41016,5,8,418623.898,65.943,253.288,3908.523,0.476,0.762,1.14,61,5.813,737,70.231,78,7.433,1002,95.483
CZE,Europe,Czechia,9/12/2022,10493990,4393415,380,2676.714,41021,5,8,418660.109,36.211,255.071,3908.999,0.476,0.762,1.16,62,5.908,880,83.858,69,6.575,1009,96.15
CZE,Europe,Czechia,9/13/2022,10493990,4398349,4934,2788.714,41031,10,8.286,419130.283,470.174,265.744,3909.952,0.953,0.79,1.17,69,6.575,907,86.43,68,6.48,1031,98.247
CZE,Europe,Czechia,9/14/2022,10493990,4402936,4587,2935.571,41038,7,7.571,419567.39,437.107,279.738,3910.619,0.667,0.722,1.2,59,5.622,913,87.002,65,6.194,1074,102.344
CZE,Europe,Czechia,9/15/2022,10493990,4406889,3953,3014.286,41046,8,7.286,419944.082,376.692,287.239,3911.382,0.762,0.694,1.19,61,5.813,926,88.241,62,5.908,1091,103.964
CZE,Europe,Czechia,9/16/2022,10493990,4410616,3727,3113.143,41056,10,7.429,420299.238,355.156,296.66,3912.335,0.953,0.708,1.18,63,6.003,951,90.623,67,6.385,1127,107.395
CZE,Europe,Czechia,9/17/2022,10493990,4414485,3869,3163.143,41062,6,7.286,420667.925,368.687,301.424,3912.906,0.572,0.694,1.17,55,5.241,819,78.045,71,6.766,1140,108.634
CZE,Europe,Czechia,9/18/2022,10493990,4415196,711,3165.857,41068,6,7.429,420735.678,67.753,301.683,3913.478,0.572,0.708,1.16,63,6.003,870,82.905,73,6.956,1157,110.254
CZE,Europe,Czechia,9/19/2022,10493990,4415604,408,3169.857,41078,10,8.143,420774.558,38.879,302.064,3914.431,0.953,0.776,1.16,65,6.194,1007,95.96,74,7.052,1175,111.969
CZE,Europe,Czechia,9/20/2022,10493990,4421242,5638,3270.429,41085,7,7.714,421311.818,537.26,311.648,3915.098,0.667,0.735,1.15,60,5.718,976,93.006,73,6.956,1205,114.828
CZE,Europe,Czechia,9/21/2022,10493990,4425976,4734,3291.429,41095,10,8.143,421762.933,451.115,313.649,3916.051,0.953,0.776,1.16,53,5.051,978,93.196,70,6.67,1216,115.876
CZE,Europe,Czechia,9/22/2022,10493990,4430462,4486,3367.571,41103,8,8.143,422190.416,427.483,320.905,3916.813,0.762,0.776,1.15,57,5.432,1002,95.483,71,6.766,1257,119.783
CZE,Europe,Czechia,9/23/2022,10493990,4434352,3890,3390.857,41113,10,8.143,422561.104,370.688,323.124,3917.766,0.953,0.776,1.14,65,6.194,1071,102.058,77,7.338,1335,127.216
CZE,Europe,Czechia,9/24/2022,10493990,4438657,4305,3453.143,41123,10,8.714,422971.339,410.235,329.059,3918.719,0.953,0.83,1.13,64,6.099,992,94.53,81,7.719,1403,133.696
CZE,Europe,Czechia,9/25/2022,10493990,4439476,819,3468.571,41133,10,9.286,423049.384,78.045,330.529,3919.672,0.953,0.885,1.12,71,6.766,1081,103.011,79,7.528,1469,139.985
CZE,Europe,Czechia,9/26/2022,10493990,4439898,422,3470.571,41147,14,9.857,423089.597,40.213,330.72,3921.006,1.334,0.939,1.12,88,8.386,1432,136.459,95,9.053,1725,164.38
CZE,Europe,Czechia,9/27/2022,10493990,4446720,6822,3639.714,41159,12,10.571,423739.683,650.086,346.838,3922.15,1.144,1.007,1.11,93,8.862,1525,145.321,101,9.625,1898,180.865
CZE,Europe,Czechia,9/28/2022,10493990,4452803,6083,3832.429,41172,13,11,424319.349,579.665,365.202,3923.389,1.239,1.048,1.07,87,8.29,1427,135.983,105,10.006,1908,181.818
CZE,Europe,Czechia,9/29/2022,10493990,4453895,1092,3347.571,41191,19,12.571,424423.408,104.06,318.999,3925.199,1.811,1.198,1.07,95,9.053,1668,158.948,116,11.054,2095,199.638
CZE,Europe,Czechia,9/30/2022,10493990,4459180,5285,3546.857,41200,9,12.429,424927.03,503.622,337.989,3926.057,0.858,1.184,1.07,98,9.339,1731,164.952,107,10.196,2160,205.832
CZE,Europe,Czechia,10/1/2022,10493990,4464714,5534,3722.429,41218,18,13.571,425454.379,527.349,354.72,3927.772,1.715,1.293,1.07,85,8.1,1586,151.134,114,10.863,2206,210.216
CZE,Europe,Czechia,10/2/2022,10493990,4465690,976,3744.857,41233,15,14.286,425547.385,93.006,356.857,3929.201,1.429,1.361,1.06,89,8.481,1670,159.139,118,11.245,2224,211.931
CZE,Europe,Czechia,10/3/2022,10493990,4466183,493,3755,41246,13,14.143,425594.364,46.979,357.824,3930.44,1.239,1.348,1.05,96,9.148,1968,187.536,113,10.768,2200,209.644
CZE,Europe,Czechia,10/4/2022,10493990,4473193,7010,3781.857,41263,17,14.857,426262.365,668.001,360.383,3932.06,1.62,1.416,1.03,103,9.815,2021,192.586,122,11.626,2249,214.313
CZE,Europe,Czechia,10/5/2022,10493990,4478186,4993,3626.143,41280,17,15.429,426738.162,475.796,345.545,3933.68,1.62,1.47,1.03,104,9.91,1963,187.059,132,12.579,2364,225.272
CZE,Europe,Czechia,10/6/2022,10493990,4482959,4773,4152,41302,22,15.857,427192.993,454.832,395.655,3935.777,2.096,1.511,1.01,105,10.006,1933,184.201,131,12.483,2251,214.504
CZE,Europe,Czechia,10/7/2022,10493990,4487032,4073,3978.857,41317,15,16.714,427581.12,388.127,379.156,3937.206,1.429,1.593,0.99,105,10.006,1930,183.915,132,12.579,2257,215.075
CZE,Europe,Czechia,10/8/2022,10493990,4491061,4029,3763.857,41341,24,17.571,427965.054,383.934,358.668,3939.493,2.287,1.674,0.98,109,10.387,1659,158.09,138,13.15,2242,213.646
CZE,Europe,Czechia,10/9/2022,10493990,4491894,833,3743.429,41356,15,17.571,428044.433,79.379,356.721,3940.922,1.429,1.674,0.96,116,11.054,1751,166.857,140,13.341,2245,213.932
CZE,Europe,Czechia,10/10/2022,10493990,4492297,403,3730.571,41376,20,18.571,428082.836,38.403,355.496,3942.828,1.906,1.77,0.95,126,12.007,2015,192.015,145,13.817,2208,210.406
CZE,Europe,Czechia,10/11/2022,10493990,4497851,5554,3522.571,41401,25,19.714,428612.091,529.255,335.675,3945.211,2.382,1.879,0.93,121,11.53,1910,182.009,131,12.483,2097,199.829
CZE,Europe,Czechia,10/12/2022,10493990,4502046,4195,3408.571,41427,26,21,429011.844,399.753,324.812,3947.688,2.478,2.001,0.9,123,11.721,1818,173.242,129,12.293,2079,198.113
CZE,Europe,Czechia,10/13/2022,10493990,4505279,3233,3188.571,41450,23,21.143,429319.925,308.081,303.847,3949.88,2.192,2.015,0.9,111,10.577,1745,166.286,126,12.007,2055,195.826
CZE,Europe,Czechia,10/14/2022,10493990,4508499,3220,3066.714,41468,18,21.571,429626.767,306.842,292.235,3951.595,1.715,2.056,0.9,107,10.196,1657,157.9,123,11.721,1951,185.916
CZE,Europe,Czechia,10/15/2022,10493990,4511305,2806,2892,41485,17,20.571,429894.158,267.391,275.586,3953.215,1.62,1.96,0.9,104,9.91,1409,134.267,105,10.006,1859,177.149
CZE,Europe,Czechia,10/16/2022,10493990,4511797,492,2843.286,41498,13,20.286,429941.042,46.884,270.944,3954.454,1.239,1.933,0.9,102,9.72,1463,139.413,92,8.767,1797,171.241
CZE,Europe,Czechia,10/17/2022,10493990,4512095,298,2828.286,41514,16,19.714,429969.44,28.397,269.515,3955.979,1.525,1.879,0.9,110,10.482,1673,159.425,93,8.862,1742,166
CZE,Europe,Czechia,10/18/2022,10493990,4515605,3510,2536.286,41526,12,17.857,430303.917,334.477,241.689,3957.122,1.144,1.702,0.9,110,10.482,1603,152.754,96,9.148,1692,161.235
CZE,Europe,Czechia,10/19/2022,10493990,4519062,3457,2430.857,41540,14,16.143,430633.343,329.427,231.643,3958.456,1.334,1.538,0.9,97,9.243,1407,134.077,91,8.672,1602,152.659
CZE,Europe,Czechia,10/20/2022,10493990,4521535,2473,2322.286,41553,13,14.714,430869.002,235.659,221.297,3959.695,1.239,1.402,0.91,97,9.243,1304,124.262,92,8.767,1503,143.225
CZE,Europe,Czechia,10/21/2022,10493990,4523935,2400,2205.143,41569,16,14.429,431097.704,228.702,210.134,3961.22,1.525,1.375,0.93,82,7.814,1180,112.445,90,8.576,1431,136.364
CZE,Europe,Czechia,10/22/2022,10493990,4525823,1888,2074,41582,13,13.857,431277.617,179.913,197.637,3962.459,1.239,1.32,0.95,73,6.956,1025,97.675,88,8.386,1427,135.983
CZE,Europe,Czechia,10/23/2022,10493990,4526215,392,2059.714,41595,13,13.857,431314.972,37.355,196.276,3963.697,1.239,1.32,0.97,74,7.052,1023,97.484,88,8.386,1364,129.979
CZE,Europe,Czechia,10/24/2022,10493990,4526438,223,2049,41609,14,13.571,431336.222,21.25,195.255,3965.031,1.334,1.293,1,79,7.528,1160,110.539,73,6.956,1261,120.164
CZE,Europe,Czechia,10/25/2022,10493990,4529059,2621,1922,41622,13,13.714,431585.984,249.762,183.152,3966.27,1.239,1.307,1.03,79,7.528,1045,99.581,67,6.385,1192,113.589
CZE,Europe,Czechia,10/26/2022,10493990,4530976,1917,1702,41630,8,12.857,431768.66,182.676,162.188,3967.033,0.762,1.225,1.08,78,7.433,1001,95.388,68,6.48,1163,110.825
CZE,Europe,Czechia,10/27/2022,10493990,4532540,1564,1572.143,41637,7,12,431917.698,149.038,149.814,3967.7,0.667,1.144,1.03,78,7.433,926,88.241,61,5.813,1130,107.681
CZE,Europe,Czechia,10/28/2022,10493990,4533925,1385,1427.143,41653,16,12,432049.678,131.98,135.996,3969.224,1.525,1.144,0.97,64,6.099,774,73.757,57,5.432,1045,99.581
CZE,Europe,Czechia,10/29/2022,10493990,4534177,252,1193.429,41663,10,11.571,432073.692,24.014,113.725,3970.177,0.953,1.103,0.91,61,5.813,754,71.851,61,5.813,1015,96.722
CZE,Europe,Czechia,10/30/2022,10493990,4534376,199,1165.857,41674,11,11.286,432092.655,18.963,111.098,3971.225,1.048,1.075,0.87,59,5.622,766,72.994,59,5.622,998,95.102
CZE,Europe,Czechia,10/31/2022,10493990,4534513,137,1153.571,41683,9,10.571,432105.71,13.055,109.927,3972.083,0.858,1.007,0.84,76,7.242,860,81.952,70,6.67,915,87.193
CZE,Europe,Czechia,11/1/2022,10493990,4536571,2058,1073.143,41688,5,9.429,432301.822,196.112,102.263,3972.56,0.476,0.898,0.81,76,7.242,831,79.188,75,7.147,862,82.142
CZE,Europe,Czechia,11/2/2022,10493990,4538201,1630,1032.143,41699,11,9.857,432457.149,155.327,98.356,3973.608,1.048,0.939,0.78,75,7.147,811,77.282,77,7.338,848,80.808
CZE,Europe,Czechia,11/3/2022,10493990,4539404,1203,980.571,41708,9,10.143,432571.786,114.637,93.441,3974.465,0.858,0.967,0.77,66,6.289,749,71.374,70,6.67,818,77.949
CZE,Europe,Czechia,11/4/2022,10493990,4540374,970,921.286,41722,14,9.857,432664.22,92.434,87.792,3975.799,1.334,0.939,0.76,55,5.241,700,66.705,70,6.67,859,81.856
CZE,Europe,Czechia,11/5/2022,10493990,4541324,950,1021,41731,9,9.714,432754.748,90.528,97.294,3976.657,0.858,0.926,0.75,50,4.765,593,56.509,67,6.385,838,79.855
CZE,Europe,Czechia,11/6/2022,10493990,4541531,207,1022.143,41737,6,9,432774.474,19.726,97.403,3977.229,0.572,0.858,0.75,52,4.955,609,58.033,69,6.575,821,78.235
CZE,Europe,Czechia,11/7/2022,10493990,4541645,114,1018.857,41750,13,9.571,432785.337,10.863,97.09,3978.468,1.239,0.912,0.73,51,4.86,675,64.323,55,5.241,771,73.471
CZE,Europe,Czechia,11/8/2022,10493990,4543071,1426,928.571,41763,13,10.714,432921.224,135.887,88.486,3979.706,1.239,1.021,0.73,53,5.051,651,62.036,55,5.241,740,70.517
CZE,Europe,Czechia,11/9/2022,10493990,4544124,1053,846.143,41769,6,10,433021.568,100.343,80.631,3980.278,0.572,0.953,0.72,47,4.479,610,58.129,44,4.193,673,64.132
CZE,Europe,Czechia,11/10/2022,10493990,4545036,912,804.571,41776,7,9.714,433108.474,86.907,76.67,3980.945,0.667,0.926,0.73,43,4.098,564,53.745,44,4.193,633,60.32
CZE,Europe,Czechia,11/11/2022,10493990,4545831,795,779.571,41785,9,9,433184.232,75.758,74.287,3981.803,0.858,0.858,0.74,49,4.669,570,54.317,49,4.669,648,61.75
CZE,Europe,Czechia,11/12/2022,10493990,4546581,750,751,41791,6,8.571,433255.702,71.469,71.565,3982.375,0.572,0.817,0.74,45,4.288,500,47.646,48,4.574,648,61.75
CZE,Europe,Czechia,11/13/2022,10493990,4546745,164,744.857,41799,8,8.857,433271.33,15.628,70.979,3983.137,0.762,0.844,0.75,44,4.193,498,47.456,47,4.479,648,61.75
CZE,Europe,Czechia,11/14/2022,10493990,4546839,94,742,41806,7,8,433280.287,8.958,70.707,3983.804,0.667,0.762,0.75,44,4.193,563,53.65,44,4.193,636,60.606
CZE,Europe,Czechia,11/15/2022,10493990,4548113,1274,720.286,41810,4,6.714,433401.69,121.403,68.638,3984.185,0.381,0.64,0.75,45,4.288,552,52.602,38,3.621,643,61.273
CZE,Europe,Czechia,11/16/2022,10493990,4549015,902,698.714,41818,8,7,433487.644,85.954,66.582,3984.948,0.762,0.667,0.75,44,4.193,534,50.886,42,4.002,646,61.559
CZE,Europe,Czechia,11/17/2022,10493990,4549871,856,690.714,41823,5,6.714,433569.214,81.57,65.82,3985.424,0.476,0.64,0.75,44,4.193,480,45.74,48,4.574,628,59.844
CZE,Europe,Czechia,11/18/2022,10493990,4549994,123,594.714,41827,4,6,433580.935,11.721,56.672,3985.805,0.381,0.572,0.76,42,4.002,517,49.266,40,3.812,589,56.127
CZE,Europe,Czechia,11/19/2022,10493990,4550688,694,586.714,41833,6,6,433647.068,66.133,55.91,3986.377,0.572,0.572,0.77,41,3.907,441,42.024,41,3.907,595,56.699
CZE,Europe,Czechia,11/20/2022,10493990,4550868,180,589,41838,5,5.571,433664.221,17.153,56.127,3986.853,0.476,0.531,0.78,42,4.002,463,44.12,43,4.098,618,58.891
CZE,Europe,Czechia,11/21/2022,10493990,4550981,113,591.714,41841,3,5,433674.989,10.768,56.386,3987.139,0.286,0.476,0.79,51,4.86,570,54.317,51,4.86,652,62.131
CZE,Europe,Czechia,11/22/2022,10493990,4552303,1322,598.571,41847,6,5.286,433800.966,125.977,57.039,3987.711,0.572,0.504,0.8,50,4.765,574,54.698,53,5.051,648,61.75
CZE,Europe,Czechia,11/23/2022,10493990,4553272,969,608.143,41853,6,5,433893.305,92.339,57.952,3988.283,0.572,0.476,0.79,45,4.288,579,55.174,51,4.86,657,62.607
CZE,Europe,Czechia,11/24/2022,10493990,4554059,787,598.286,41860,7,5.286,433968.3,74.995,57.012,3988.95,0.667,0.504,0.79,44,4.193,579,55.174,54,5.146,717,68.325
CZE,Europe,Czechia,11/25/2022,10493990,4554806,747,687.429,41869,9,6,434039.484,71.184,65.507,3989.807,0.858,0.572,0.77,46,4.383,566,53.936,57,5.432,732,69.754
CZE,Europe,Czechia,11/26/2022,10493990,4555574,768,698,41874,5,5.857,434112.668,73.185,66.514,3990.284,0.476,0.558,0.75,46,4.383,502,47.837,55,5.241,724,68.992
CZE,Europe,Czechia,11/27/2022,10493990,4555731,157,694.714,41879,5,5.857,434127.629,14.961,66.201,3990.76,0.476,0.558,0.72,46,4.383,511,48.695,54,5.146,693,66.038
CZE,Europe,Czechia,11/28/2022,10493990,4555834,103,693.286,41885,6,6.286,434137.444,9.815,66.065,3991.332,0.572,0.599,0.68,45,4.288,648,61.75,46,4.383,743,70.802
CZE,Europe,Czechia,11/29/2022,10493990,4557240,1406,705.286,41890,5,6.143,434271.426,133.981,67.209,3991.809,0.476,0.585,0.64,47,4.479,671,63.941,49,4.669,767,73.089
CZE,Europe,Czechia,11/30/2022,10493990,4558357,1117,726.429,41894,4,5.857,434377.868,106.442,69.223,3992.19,0.381,0.558,0.6,47,4.479,687,65.466,48,4.574,800,76.234
CZE,Europe,Czechia,12/1/2022,10493990,4559352,995,756.143,41902,8,6,434472.684,94.816,72.055,3992.952,0.762,0.572,0.58,48,4.574,688,65.561,45,4.288,816,77.759
CZE,Europe,Czechia,12/2/2022,10493990,4560250,898,777.714,41908,6,5.571,434558.257,85.573,74.11,3993.524,0.572,0.531,0.57,48,4.574,685,65.275,48,4.574,822,78.331
CZE,Europe,Czechia,12/3/2022,10493990,4561139,889,795,41914,6,5.714,434642.972,84.715,75.758,3994.096,0.572,0.545,0.56,46,4.383,637,60.701,46,4.383,839,79.951
CZE,Europe,Czechia,12/4/2022,10493990,4561348,209,802.429,41921,7,6,434662.888,19.916,76.466,3994.763,0.667,0.572,0.56,50,4.765,663,63.179,50,4.765,867,82.619
CZE,Europe,Czechia,12/5/2022,10493990,4561473,125,805.571,41926,5,5.857,434674.8,11.912,76.765,3995.239,0.476,0.558,0.56,57,5.432,761,72.518,56,5.336,846,80.618
CZE,Europe,Czechia,12/6/2022,10493990,4562988,1515,821.143,41935,9,6.429,434819.168,144.368,78.249,3996.097,0.858,0.613,0.56,57,5.432,797,75.948,60,5.718,883,84.143
CZE,Europe,Czechia,12/7/2022,10493990,4564263,1275,843.714,41944,9,7.143,434940.666,121.498,80.4,3996.954,0.858,0.681,0.56,61,5.813,815,77.664,65,6.194,927,88.336
CZE,Europe,Czechia,12/8/2022,10493990,4565343,1080,855.857,41953,9,7.286,435043.582,102.916,81.557,3997.812,0.858,0.694,0.58,56,5.336,816,77.759,63,6.003,934,89.003
CZE,Europe,Czechia,12/9/2022,10493990,4566334,991,869.143,41959,6,7.286,435138.017,94.435,82.823,3998.384,0.572,0.694,0.59,55,5.241,849,80.903,64,6.099,998,95.102
CZE,Europe,Czechia,12/10/2022,10493990,4567320,986,883,41969,10,7.857,435231.976,93.959,84.143,3999.337,0.953,0.749,0.6,56,5.336,759,72.327,67,6.385,989,94.244
CZE,Europe,Czechia,12/11/2022,10493990,4567509,189,880.143,41975,6,7.714,435249.986,18.01,83.871,3999.909,0.572,0.735,0.62,55,5.241,784,74.709,60,5.718,982,93.577
CZE,Europe,Czechia,12/12/2022,10493990,4567617,108,877.714,41979,4,7.571,435260.278,10.292,83.64,4000.29,0.381,0.722,0.63,56,5.336,890,84.81,59,5.622,992,94.53
CZE,Europe,Czechia,12/13/2022,10493990,4569110,1493,874.571,41987,8,7.429,435402.549,142.272,83.34,4001.052,0.762,0.708,0.64,52,4.955,869,82.809,52,4.955,971,92.529
CZE,Europe,Czechia,12/14/2022,10493990,4570299,1189,862.286,41994,7,7.143,435515.852,113.303,82.169,4001.719,0.667,0.681,0.65,53,5.051,833,79.379,51,4.86,918,87.479
CZE,Europe,Czechia,12/15/2022,10493990,4571260,961,845.286,42004,10,7.286,435607.429,91.576,80.55,4002.672,0.953,0.694,0.66,51,4.86,814,77.568,54,5.146,945,90.052
CZE,Europe,Czechia,12/16/2022,10493990,4572063,803,818.429,42012,8,7.571,435683.949,76.52,77.99,4003.434,0.762,0.722,0.66,50,4.765,822,78.331,54,5.146,933,88.908
CZE,Europe,Czechia,12/17/2022,10493990,4572880,817,794.286,42020,8,7.286,435761.803,77.854,75.69,4004.197,0.762,0.694,0.67,42,4.002,754,71.851,52,4.955,976,93.006
CZE,Europe,Czechia,12/18/2022,10493990,4573038,158,789.857,42029,9,7.714,435776.859,15.056,75.268,4005.054,0.858,0.735,0.68,47,4.479,786,74.9,57,5.432,1007,95.96
CZE,Europe,Czechia,12/19/2022,10493990,4573146,108,789.857,42038,9,8.429,435787.151,10.292,75.268,4005.912,0.858,0.803,0.68,55,5.241,902,85.954,58,5.527,1022,97.389
CZE,Europe,Czechia,12/20/2022,10493990,4574539,1393,775.571,42048,10,8.714,435919.893,132.743,73.906,4006.865,0.953,0.83,0.69,62,5.908,900,85.763,65,6.194,1042,99.295
CZE,Europe,Czechia,12/21/2022,10493990,4575415,876,730.857,42061,13,9.571,436003.37,83.476,69.645,4008.104,1.239,0.912,0.69,61,5.813,846,80.618,68,6.48,1046,99.676
CZE,Europe,Czechia,12/22/2022,10493990,4576218,803,708.286,42071,10,9.571,436079.89,76.52,67.494,4009.057,0.953,0.912,0.68,60,5.718,836,79.665,67,6.385,1009,96.15
CZE,Europe,Czechia,12/23/2022,10493990,4576899,681,690.857,42082,11,10,436144.784,64.894,65.834,4010.105,1.048,0.953,0.68,55,5.241,757,72.137,64,6.099,959,91.386
CZE,Europe,Czechia,12/24/2022,10493990,4577407,508,646.714,42093,11,10.429,436193.192,48.409,61.627,4011.153,1.048,0.994,0.68,53,5.051,594,56.604,64,6.099,923,87.955
CZE,Europe,Czechia,12/25/2022,10493990,4577505,98,638.143,42098,5,9.857,436202.531,9.339,60.81,4011.63,0.476,0.939,0.67,57,5.432,603,57.461,67,6.385,907,86.43
CZE,Europe,Czechia,12/26/2022,10493990,4577621,116,639.286,42103,5,9.286,436213.585,11.054,60.919,4012.106,0.476,0.885,0.67,64,6.099,627,59.748,64,6.099,785,74.805
CZE,Europe,Czechia,12/27/2022,10493990,4577738,117,457,42107,4,8.429,436224.734,11.149,43.549,4012.487,0.381,0.803,0.67,68,6.48,762,72.613,61,5.813,803,76.52
CZE,Europe,Czechia,12/28/2022,10493990,4578509,771,442,42121,14,8.571,436298.205,73.471,42.119,4013.821,1.334,0.817,0.69,60,5.718,710,67.658,56,5.336,796,75.853
CZE,Europe,Czechia,12/29/2022,10493990,4579100,591,411.714,42127,6,8,436354.523,56.318,39.233,4014.393,0.572,0.762,0.7,55,5.241,675,64.323,54,5.146,792,75.472
CZE,Europe,Czechia,12/30/2022,10493990,4579668,568,395.571,42138,11,8,436408.649,54.126,37.695,4015.441,1.048,0.762,0.71,53,5.051,665,63.37,58,5.527,803,76.52
CZE,Europe,Czechia,12/31/2022,10493990,4580113,445,386.571,42151,13,8.286,436451.054,42.405,36.837,4016.68,1.239,0.79,0.71,57,5.432,604,57.557,62,5.908,807,76.901
CZE,Europe,Czechia,1/1/2023,10493990,4580231,118,389.429,42165,14,9.571,436462.299,11.245,37.11,4018.014,1.334,0.912,0.71,53,5.051,602,57.366,58,5.527,798,76.044
