iso_code,continent,location,date,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
ECU,South America,Ecuador,5/3/2022,2731306.0,2940.0,153.464,0.165,1887.0,0.106,0.106,9.4,people tested,34530491.0,15130252.0,13920434.0,6038048.0,29887.0,29770.0,191.83,84.05,77.33,33.54,1654.0,2634.0,0.015,29.31,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/4/2022,2733785.0,2479.0,153.603,0.139,1851.0,0.104,0.108,9.3,people tested,34566499.0,15134584.0,13925623.0,6064722.0,36008.0,27358.0,192.03,84.08,77.36,33.69,1520.0,2562.0,0.014,29.29,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/5/2022,2736220.0,2435.0,153.74,0.137,1762.0,0.099,0.109,9.2,people tested,34598879.0,15137769.0,13929847.0,6089851.0,32380.0,24956.0,192.21,84.09,77.38,33.83,1386.0,2349.0,0.013,29.28,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/6/2022,2738703.0,2483.0,153.879,0.14,1687.0,0.095,0.106,9.4,people tested,34631697.0,15140765.0,13933902.0,6115772.0,32818.0,22298.0,192.39,84.11,77.41,33.97,1239.0,2152.0,0.012,27.42,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/7/2022,2739347.0,644.0,153.915,0.036,1712.0,0.096,0.105,9.5,people tested,34639832.0,15141295.0,13934639.0,6122677.0,8135.0,21261.0,192.43,84.11,77.41,34.01,1181.0,2105.0,0.012,27.42,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/8/2022,2739648.0,301.0,153.932,0.017,1690.0,0.095,0.097,10.3,people tested,34642871.0,15141470.0,13934919.0,6125277.0,3039.0,20909.0,192.45,84.11,77.41,34.03,1162.0,2094.0,0.012,27.42,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/9/2022,2742272.0,2624.0,154.08,0.147,1987.0,0.112,0.096,10.4,people tested,34664440.0,15143061.0,13937181.0,6143115.0,21569.0,23405.0,192.57,84.12,77.42,34.13,1300.0,2292.0,0.013,27.42,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/10/2022,2744969.0,2697.0,154.231,0.152,1952.0,0.11,0.101,9.9,people tested,34691660.0,15144779.0,13939694.0,6166271.0,27220.0,23024.0,192.72,84.13,77.44,34.26,1279.0,2075.0,0.012,23.71,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/11/2022,2747750.0,2781.0,154.388,0.156,1995.0,0.112,0.105,9.5,people tested,34725767.0,15146886.0,13942973.0,6195180.0,34107.0,22753.0,192.91,84.14,77.46,34.42,1264.0,1757.0,0.01,23.7,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/12/2022,2750361.0,2611.0,154.534,0.147,2020.0,0.113,0.105,9.5,people tested,34752580.0,15148378.0,13945353.0,6218269.0,26813.0,21957.0,193.06,84.15,77.47,34.54,1220.0,1516.0,0.008,23.7,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/13/2022,2752591.0,2230.0,154.66,0.125,1984.0,0.111,0.109,9.2,people tested,34789134.0,15150228.0,13948406.0,6250065.0,36554.0,22491.0,193.26,84.16,77.49,34.72,1249.0,1352.0,0.008,23.69,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/14/2022,2753082.0,491.0,154.687,0.028,1962.0,0.11,0.108,9.3,people tested,34802408.0,15150598.0,13949111.0,6262285.0,13274.0,23225.0,193.34,84.17,77.49,34.79,1290.0,1329.0,0.007,23.69,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/15/2022,2753406.0,324.0,154.705,0.018,1965.0,0.11,0.109,9.2,people tested,34809185.0,15150781.0,13949414.0,6268590.0,6777.0,23759.0,193.37,84.17,77.49,34.82,1320.0,1330.0,0.007,23.69,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/16/2022,2755738.0,2332.0,154.836,0.131,1924.0,0.108,0.115,8.7,people tested,34854255.0,15152679.0,13952428.0,6308993.0,45070.0,27116.0,193.62,84.18,77.51,35.05,1506.0,1374.0,0.008,23.68,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/17/2022,2758053.0,2315.0,154.966,0.13,1869.0,0.105,0.111,9.0,people tested,34891265.0,15154025.0,13954532.0,6342721.0,37010.0,28515.0,193.83,84.18,77.52,35.24,1584.0,1321.0,0.007,23.67,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/18/2022,2761407.0,3354.0,155.155,0.188,1951.0,0.11,0.118,8.5,people tested,34927182.0,15155372.0,13956857.0,6375129.0,35917.0,28774.0,194.03,84.19,77.53,35.42,1598.0,1212.0,0.007,23.67,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/19/2022,2764319.0,2912.0,155.319,0.164,1994.0,0.112,0.13,7.7,people tested,34967106.0,15156780.0,13959139.0,6411531.0,39924.0,30647.0,194.25,84.2,77.55,35.62,1703.0,1200.0,0.007,23.66,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/20/2022,2767439.0,3120.0,155.494,0.175,2121.0,0.119,0.144,6.9,people tested,35005082.0,15158250.0,13961551.0,6445752.0,37976.0,30850.0,194.46,84.21,77.56,35.81,1714.0,1146.0,0.006,23.66,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/21/2022,2768229.0,790.0,155.538,0.044,2164.0,0.122,0.146,6.8,people tested,35015478.0,15158545.0,13962058.0,6455373.0,10396.0,30439.0,194.52,84.21,77.56,35.86,1691.0,1135.0,0.006,23.66,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/22/2022,2768558.0,329.0,155.557,0.018,2165.0,0.122,0.146,6.8,people tested,35020585.0,15158663.0,13962308.0,6460125.0,5107.0,30200.0,194.55,84.21,77.56,35.89,1678.0,1126.0,0.006,23.66,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/23/2022,2768975.0,417.0,155.58,0.023,1891.0,0.106,0.151,6.6,people tested,35024374.0,15158781.0,13962486.0,6463630.0,3789.0,24303.0,194.57,84.21,77.57,35.91,1350.0,872.0,0.005,23.65,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/24/2022,2772031.0,3056.0,155.752,0.172,1997.0,0.112,0.167,6.0,people tested,35061061.0,15160271.0,13965130.0,6496346.0,36687.0,24257.0,194.77,84.22,77.58,36.09,1348.0,892.0,0.005,23.65,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/25/2022,2774651.0,2620.0,155.899,0.147,1892.0,0.106,0.181,5.5,people tested,35094828.0,15161446.0,13967408.0,6525781.0,33767.0,23949.0,194.96,84.23,77.59,36.25,1330.0,868.0,0.005,23.64,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/26/2022,2779070.0,4419.0,156.147,0.248,2107.0,0.118,0.175,5.7,people tested,35129051.0,15162815.0,13969785.0,6557424.0,34223.0,23135.0,195.15,84.23,77.61,36.43,1285.0,862.0,0.005,23.63,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/27/2022,2782360.0,3290.0,156.332,0.185,2132.0,0.12,0.17,5.9,people tested,35162630.0,15164266.0,13972509.0,6587000.0,33579.0,22507.0,195.34,84.24,77.62,36.59,1250.0,859.0,0.005,23.63,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/28/2022,2782785.0,425.0,156.356,0.024,2079.0,0.117,0.176,5.7,people tested,35173314.0,15164582.0,13973105.0,6596828.0,10684.0,22548.0,195.4,84.24,77.62,36.65,1253.0,862.0,0.005,23.63,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/29/2022,2783204.0,419.0,156.38,0.024,2092.0,0.118,0.18,5.6,people tested,35178525.0,15164739.0,13973360.0,6601644.0,5211.0,22563.0,195.43,84.24,77.63,36.67,1253.0,868.0,0.005,23.63,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/30/2022,2786987.0,3783.0,156.592,0.213,2573.0,0.145,0.187,5.3,people tested,35207800.0,15165909.0,13975359.0,6627923.0,29275.0,26204.0,195.59,84.25,77.64,36.82,1456.0,1018.0,0.006,23.62,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/31/2022,2807951.0,20964.0,157.77,1.178,5131.0,0.288,0.199,5.0,people tested,35238813.0,15166918.0,13977134.0,6656256.0,31013.0,25393.0,195.76,84.26,77.65,36.98,1411.0,950.0,0.005,23.62,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,6/1/2022,2810685.0,2734.0,157.924,0.154,5148.0,0.289,0.2,5.0,people tested,35268629.0,15167714.0,13978528.0,6684007.0,29816.0,24829.0,195.93,84.26,77.65,37.13,1379.0,895.0,0.005,23.62,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,6/2/2022,2814277.0,3592.0,158.126,0.202,5030.0,0.283,0.216,4.6,people tested,35300621.0,15168697.0,13980420.0,6713240.0,31992.0,24510.0,196.1,84.27,77.66,37.29,1362.0,840.0,0.005,23.61,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,6/3/2022,2819516.0,5239.0,158.42,0.294,5308.0,0.298,0.215,4.7,people tested,35336874.0,15169802.0,13982486.0,6746442.0,36253.0,24892.0,196.31,84.27,77.68,37.48,1383.0,791.0,0.004,23.6,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,6/4/2022,2820610.0,1094.0,158.481,0.061,5404.0,0.304,0.212,4.7,people tested,35347262.0,15170094.0,13982935.0,6756129.0,10388.0,24850.0,196.36,84.27,77.68,37.53,1380.0,787.0,0.004,23.6,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,6/5/2022,2821060.0,450.0,158.507,0.025,5408.0,0.304,0.212,4.7,people tested,35352734.0,15170314.0,13983203.0,6761161.0,5472.0,24887.0,196.39,84.27,77.68,37.56,1383.0,796.0,0.004,23.6,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,6/6/2022,2824935.0,3875.0,158.724,0.218,5421.0,0.305,0.212,4.7,people tested,35382176.0,15171383.0,13985109.0,6787781.0,29442.0,24911.0,196.56,84.28,77.69,37.71,1384.0,782.0,0.004,23.6,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,6/7/2022,2829405.0,4470.0,158.976,0.251,3065.0,0.172,0.229,4.4,people tested,35416816.0,15172356.0,13987133.0,6819572.0,34640.0,25429.0,196.75,84.29,77.7,37.88,1413.0,777.0,0.004,23.59,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,6/8/2022,2832876.0,3471.0,159.171,0.195,3170.0,0.178,0.235,4.3,people tested,35455721.0,15173533.0,13989107.0,6855501.0,38905.0,26727.0,196.97,84.29,77.71,38.08,1485.0,831.0,0.005,23.59,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,6/9/2022,2836842.0,3966.0,159.393,0.223,3224.0,0.181,0.232,4.3,people tested,35491601.0,15174538.0,13991018.0,6888604.0,35880.0,27283.0,197.16,84.3,77.72,38.27,1516.0,834.0,0.005,23.59,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,6/10/2022,2840900.0,4058.0,159.621,0.228,3055.0,0.172,0.254,3.9,people tested,35530448.0,15175828.0,13993245.0,6924121.0,38847.0,27653.0,197.38,84.31,77.74,38.47,1536.0,861.0,0.005,23.58,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,6/11/2022,2842547.0,1647.0,159.714,0.093,3134.0,0.176,0.252,4.0,people tested,35541191.0,15176097.0,13993740.0,6934148.0,10743.0,27704.0,197.44,84.31,77.74,38.52,1539.0,858.0,0.005,23.58,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,6/12/2022,2843361.0,814.0,159.76,0.046,3186.0,0.179,0.254,3.9,people tested,35546798.0,15176263.0,13994007.0,6939381.0,5607.0,27723.0,197.47,84.31,77.74,38.55,1540.0,850.0,0.005,23.58,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,6/13/2022,2847767.0,4406.0,160.007,0.248,3262.0,0.183,0.261,3.8,people tested,35574876.0,15177316.0,13995917.0,6964640.0,28078.0,27529.0,197.63,84.31,77.75,38.69,1529.0,848.0,0.005,23.57,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,6/14/2022,2853491.0,5724.0,160.329,0.322,3441.0,0.193,0.258,3.9,people tested,35610525.0,15178727.0,13998226.0,6997143.0,35649.0,27673.0,197.83,84.32,77.76,38.87,1537.0,910.0,0.005,32.83,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,6/15/2022,2858034.0,4543.0,160.584,0.255,3594.0,0.202,0.263,3.8,people tested,35637699.0,15179969.0,14000364.0,7020739.0,27174.0,25997.0,197.98,84.33,77.78,39.0,1444.0,919.0,0.005,32.82,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,6/16/2022,2862908.0,4874.0,160.858,0.274,3724.0,0.209,0.267,3.7,people tested,35661833.0,15181060.0,14002286.0,7041978.0,24134.0,24319.0,198.11,84.33,77.79,39.12,1351.0,932.0,0.005,32.82,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,6/17/2022,2867868.0,4960.0,161.137,0.279,3853.0,0.216,0.273,3.7,people tested,35682696.0,15182093.0,14004047.0,7060157.0,20863.0,21750.0,198.23,84.34,77.8,39.22,1208.0,895.0,0.005,32.81,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,6/18/2022,2870685.0,2817.0,161.295,0.158,4020.0,0.226,0.271,3.7,people tested,35687504.0,15182240.0,14004302.0,7064576.0,4808.0,20902.0,198.25,84.34,77.8,39.25,1161.0,878.0,0.005,32.81,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
SLV,North America,El Salvador,9/27/2021,924506.0,2440.0,146.418,0.386,2458.0,0.389,0.135,7.4,tests performed,7396969.0,4055962.0,3327590.0,13417.0,47126.0,32549.0,116.74,64.01,52.52,0.21,5137.0,19365.0,0.306,27.78,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673
SLV,North America,El Salvador,9/30/2021,931826.0,2414.0,147.577,0.382,2451.0,0.388,0.136,7.4,tests performed,7584818.0,4107518.0,3416168.0,61132.0,59214.0,40975.0,119.7,64.82,53.91,0.96,6467.0,14331.0,0.226,27.78,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673
SLV,North America,El Salvador,10/4/2021,941644.0,2468.0,149.132,0.391,2448.0,0.388,0.135,7.4,tests performed,7717946.0,4135720.0,3488144.0,94082.0,64284.0,45854.0,121.8,65.27,55.05,1.48,7237.0,11394.0,0.18,31.48,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673
SLV,North America,El Salvador,10/5/2021,944092.0,2448.0,149.52,0.388,2450.0,0.388,0.135,7.4,tests performed,7782745.0,4147316.0,3516535.0,118894.0,64799.0,45923.0,122.83,65.45,55.5,1.88,7247.0,10761.0,0.17,31.48,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673
SLV,North America,El Salvador,10/6/2021,946598.0,2506.0,149.917,0.397,2455.0,0.389,0.135,7.4,tests performed,7836443.0,4160845.0,3530340.0,145258.0,53698.0,44406.0,123.67,65.67,55.72,2.29,7008.0,10404.0,0.164,31.48,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673
SLV,North America,El Salvador,10/7/2021,949114.0,2516.0,150.315,0.398,2470.0,0.391,0.133,7.5,tests performed,7891779.0,4173627.0,3544315.0,173837.0,55336.0,43852.0,124.55,65.87,55.94,2.74,6921.0,9444.0,0.149,31.48,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673
SLV,North America,El Salvador,10/11/2021,959124.0,2492.0,151.9,0.395,2497.0,0.395,0.129,7.8,tests performed,7994792.0,4199362.0,3571027.0,224403.0,47306.0,39549.0,126.17,66.27,56.36,3.54,6242.0,9092.0,0.143,31.48,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673
SLV,North America,El Salvador,10/12/2021,961578.0,2454.0,152.289,0.389,2498.0,0.396,0.128,7.8,tests performed,8031932.0,4208954.0,3579009.0,243969.0,37140.0,35598.0,126.76,66.43,56.48,3.85,5618.0,8805.0,0.139,31.48,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673
SLV,North America,El Salvador,10/13/2021,964053.0,2475.0,152.681,0.392,2494.0,0.395,0.127,7.9,tests performed,8062316.0,4218112.0,3582553.0,261651.0,30384.0,32268.0,127.24,66.57,56.54,4.13,5092.0,8181.0,0.129,31.48,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673
SLV,North America,El Salvador,10/14/2021,966519.0,2466.0,153.071,0.391,2486.0,0.394,0.126,7.9,tests performed,8096778.0,4227768.0,3588788.0,280222.0,34462.0,29286.0,127.78,66.72,56.64,4.42,4622.0,7734.0,0.122,31.48,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673
SLV,North America,El Salvador,10/18/2021,976628.0,2570.0,154.673,0.407,2501.0,0.396,0.123,8.1,tests performed,8178337.0,4246672.0,3616154.0,315511.0,36347.0,26221.0,129.07,67.02,57.07,4.98,4138.0,6759.0,0.107,31.48,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673
SLV,North America,El Salvador,11/4/2021,1019431.0,2538.0,161.451,0.402,2529.0,0.401,0.101,9.9,tests performed,8674987.0,4341703.0,3880753.0,452531.0,35093.0,22619.0,136.91,68.52,61.25,7.14,3570.0,3902.0,0.062,31.48,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673
SLV,North America,El Salvador,11/9/2021,1032197.0,2533.0,163.473,0.401,2544.0,0.403,0.091,11.0,tests performed,8788164.0,4362189.0,3938106.0,487869.0,32304.0,24116.0,138.69,68.84,62.15,7.7,3806.0,4259.0,0.067,31.48,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673
SLV,North America,El Salvador,11/10/2021,1034764.0,2567.0,163.88,0.407,2553.0,0.404,0.088,11.4,tests performed,8818648.0,4367938.0,3952578.0,498132.0,30484.0,25536.0,139.17,68.93,62.38,7.86,4030.0,4567.0,0.072,31.48,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673
SLV,North America,El Salvador,11/11/2021,1037331.0,2567.0,164.286,0.407,2557.0,0.405,0.085,11.8,tests performed,8850980.0,4374244.0,3966814.0,509922.0,32332.0,25142.0,139.68,69.03,62.6,8.05,3968.0,4649.0,0.073,31.48,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673
SLV,North America,El Salvador,11/22/2021,1065053.0,2577.0,168.677,0.408,2508.0,0.397,0.057,17.5,tests performed,9052869.0,4403566.0,4024060.0,625243.0,27338.0,19356.0,142.87,69.5,63.51,9.87,3055.0,2564.0,0.04,31.48,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673
SLV,North America,El Salvador,11/23/2021,1067571.0,2518.0,169.076,0.399,2515.0,0.398,0.055,18.2,tests performed,9074239.0,4407553.0,4028717.0,637969.0,21370.0,18313.0,143.21,69.56,63.58,10.07,2890.0,2379.0,0.038,31.48,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673
SLV,North America,El Salvador,11/24/2021,1070076.0,2505.0,169.472,0.397,2516.0,0.398,0.055,18.2,tests performed,9121715.0,4416185.0,4041016.0,664514.0,47476.0,22824.0,143.96,69.7,63.77,10.49,3602.0,3393.0,0.054,31.48,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673
SLV,North America,El Salvador,12/6/2021,1100017.0,2527.0,174.214,0.4,2502.0,0.396,0.04,25.0,tests performed,9260487.0,4441851.0,4088015.0,730621.0,19394.0,14083.0,146.15,70.1,64.52,11.53,2223.0,2485.0,0.039,31.48,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673
SLV,North America,El Salvador,12/7/2021,1102562.0,2545.0,174.617,0.403,2509.0,0.397,0.039,25.6,tests performed,9282534.0,4444990.0,4094266.0,743278.0,22047.0,14666.0,146.5,70.15,64.62,11.73,2315.0,2332.0,0.037,31.48,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673
SLV,North America,El Salvador,12/8/2021,1105035.0,2473.0,175.009,0.392,2510.0,0.398,0.038,26.3,tests performed,9305444.0,4448067.0,4099822.0,757555.0,22910.0,16189.0,146.86,70.2,64.7,11.96,2555.0,2475.0,0.039,31.48,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673
SLV,North America,El Salvador,12/13/2021,1117454.0,2474.0,176.976,0.392,2491.0,0.395,0.031,32.3,tests performed,9395152.0,4457489.0,4117319.0,820344.0,30921.0,19238.0,148.27,70.35,64.98,12.95,3036.0,2234.0,0.035,31.48,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673
SLV,North America,El Salvador,12/21/2021,1137429.0,2524.0,180.139,0.4,2498.0,0.396,0.019,52.6,tests performed,9528674.0,4472518.0,4141556.0,914600.0,25197.0,15690.0,150.38,70.58,65.36,14.43,2476.0,1783.0,0.028,31.48,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673
SLV,North America,El Salvador,12/22/2021,1139924.0,2495.0,180.534,0.395,2496.0,0.395,0.018,55.6,tests performed,9553791.0,4476802.0,4146488.0,930501.0,25117.0,15894.0,150.78,70.65,65.44,14.69,2508.0,2030.0,0.032,31.48,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673
SLV,North America,El Salvador,1/25/2022,1241105.0,4634.0,196.559,0.734,4658.0,0.738,0.152,6.6,tests performed,9936259.0,4526149.0,4201347.0,1208763.0,13099.0,10304.0,156.81,71.43,66.31,19.08,1626.0,1574.0,0.025,36.11,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673
SLV,North America,El Salvador,2/28/2022,1400356.0,4665.0,221.78,0.739,4673.0,0.74,0.101,9.9,tests performed,10234262.0,4569063.0,4258480.0,1406719.0,30449.0,10944.0,161.52,72.11,67.21,22.2,1727.0,1300.0,0.021,24.94,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673
